doc_id	sentence_id	sentence
wiki_28650	3	Parmi les Länder allemands, elle occupe le deuxième rang par superficie et le quatrième rang par population.
wiki_28712	1	Le musée d'État de l'Ermitage (en russe : Государственный Эрмитаж, Gossoudarstvenny Ermitaj) est un musée situé à Saint-Pétersbourg en Russie, au bord de la Neva.
wiki_28712	2	Fondé en 1764, c'est le plus grand musée du monde quant au nombre d'objets exposés (plus de soixante mille pièces dans près de mille salles tandis que près de trois millions d’objets sont conservés dans les réserves).
wiki_28712	3	Avec ses 230 000 m2 de surface, dont 100 000 m2 consacrés aux expositions, il s'agit de l'un des trois plus grands musées d'art du monde aux côtés du Louvre et du Musée national de Chine.
wiki_28712	4	Le musée présente, à côté de nombreuses pièces de l’Antiquité, une grande collection d’œuvres d’art européen de la période classique.
wiki_28712	5	Il abrite notamment la plus grande collection du monde de peintures, avec plus de seize mille toiles.
wiki_28712	6	Parmi les œuvres exposées, figurent des peintures de maîtres hollandais et français comme Rembrandt, Rubens, Henri Matisse et Paul Gauguin.
wiki_28712	7	On y trouve également deux peintures à l'huile de Léonard de Vinci ainsi que trente-et-une peintures de Pablo Picasso.
wiki_28712	8	Le musée emploie deux mille cinq cents personnes et utilise l'aide de nombreux stagiaires gérés par le service des volontaires du musée de l'Ermitage.
wiki_28712	9	Les bâtiments abritant le musée de l’Ermitage constituent un des principaux ensembles architecturaux du centre de Saint-Pétersbourg qui est classé au patrimoine mondial de l’Unesco.
wiki_28712	10	En 2014, le musée a ouvert un département consacré à l’art photographique.
wiki_28712	11	Celui-ci compte des œuvres recouvrant différentes époques et styles, notamment de Willy Ronis, Robert Capa, Henri Cartier-Bresson, San Damon, Ansel Adams, Brassaï, Richard Avedon, etc.
wiki_28713	1	Nauru, /na.u.ʁu/, en forme longue la république de Nauru (en nauruan : Naoero et Ripublik Naoero ; en anglais : Republic of Nauru) est un État insulaire d'Océanie situé en Micronésie, dont la population est estimée à 9 811 habitants en 2022 et l'un des plus petits États du monde.
wiki_28713	2	Située à 42 km au sud de l'équateur, l'île a une superficie de 21,3 km2 et est formée d'un plateau central peu élevé culminant à 71 m au Command Ridge, ceinturé par une étroite plaine côtière.
wiki_28713	3	Sur cette plaine se concentrent les logements et les infrastructures industrielles, agricoles, publiques et de transport, l'intérieur des terres étant majoritairement dévolu à l'extraction du minerai de phosphate qui constitue la seule richesse naturelle de Nauru.
wiki_28713	4	L'île est distante de 705 kilomètres de Tarawa-Sud, capitale des Kiribati, dans les îles Gilbert, à l'est-nord-est.
wiki_28713	5	Le pays n'a pas de capitale officielle, toutefois Yaren est désigné de facto comme capitale car le district abrite le Parlement.
wiki_28713	6	Par sa superficie, l'île est considérée comme la plus petite république du monde.
wiki_28713	7	Sa densité est la plus élevée d'Océanie (9e rang mondial).
wiki_28713	8	L'île, alors peuplée de quelques centaines de Nauruans aux origines micronésiennes et mélanésiennes, est approchée par le navigateur britannique John Fearn en 1798.
wiki_28713	9	Elle accède à l'indépendance le 31 janvier 1968.
wiki_28713	10	Entre ces deux dates, elle est successivement colonie allemande de 1888 à 1914 puis australienne de 1914 à 1968 avec une période d'occupation japonaise entre 1942 et 1945.
wiki_28713	11	Mais ce qui marque le plus profondément la société nauruane, c'est son histoire économique centrée sur le phosphate.
wiki_28713	12	Son extraction et son exportation débutent en 1906.
wiki_28713	13	Cette ressource, d'abord exploitée au bénéfice des nations colonisatrices de l'île, permet à la population de Nauru d'accéder à un très haut niveau de vie, à partir de l'indépendance en 1968.
wiki_28713	14	Cependant, dès les années 1990, l'épuisement des réserves minières, une mauvaise gestion des finances publiques et la dégradation de la santé publique caractérisée par l'apparition de maladies liées à une mauvaise hygiène de vie entraînent une paupérisation de la population et de l'État, aboutissant à une faillite générale.
wiki_28713	15	La population de Nauru est très fortement marquée dans sa structure et sa culture par la colonisation : majoritairement de religion protestante, elle est principalement composée de Nauruans, mais comporte une minorité chinoise et quelques Européens et Océaniens.
wiki_28713	16	Le nauruan, bien que seule langue officielle de l'île, est supplanté par l'anglais dans les relations formelles, il est largement employé dans le commerce, l'administration et les études supérieures.
wiki_28757	1	La bretelle de Monaco ou A500 relie l’A8 à Monaco.
wiki_28757	2	Elle fait partie du réseau de la société des Autoroutes Esterel-Côte d'Azur (ESCOTA).
wiki_28757	3	Radio Vinci Autoroutes (107.7FM) fonctionne sur l'A8 réseau ESCOTA.
wiki_28757	4	L'A500 fait partie sur le réseau ASF-ESCOTA de la zone EST.
wiki_28757	5	Jusqu'en 1996, elle s'appelait A800.
wiki_28757	6	L’A500 est longue de deux kilomètres.
wiki_28757	7	Elle relie la sortie de La Turbie de l’A8 via un tunnel avec la « moyenne corniche » (route départementale D6007, autrefois N7) .
wiki_28757	8	Sa hauteur est limitée à 4,5 mètres.
wiki_28757	9	Une fois passé le tunnel, elle offre de vastes panoramas sur la mer entre Nice et Monaco.
wiki_2888	1	John Calvin Coolidge, Jr., né le 4 juillet 1872 à Plymouth (Vermont) et mort le 5 janvier 1933 à Northampton (Massachusetts), est un homme d'État américain, 30e président des États-Unis en fonction du 2 août 1923 au 4 mars 1929.
wiki_2888	2	Originaire du nord-est des États-Unis, Coolidge gravit les échelons de la politique dans le Massachusetts, dont il devient finalement le gouverneur républicain.
wiki_2888	3	Ses actions durant la grève de la police de Boston (en) en 1919 le propulsent sur la scène nationale.
wiki_2888	4	Il est par la suite élu vice-président en 1920, puis il accède à la présidence après la mort soudaine de Warren G. Harding en 1923.
wiki_2888	5	Il est réélu en 1924 et gagne une réputation d'homme austère et taciturne.
wiki_2888	6	Coolidge restaure la confiance du public envers la Maison-Blanche après les nombreux scandales de l'administration de son prédécesseur et il quitte ses fonctions avec une popularité importante.
wiki_2888	7	Un de ses biographes écrit qu'« il incarnait l'esprit et les espoirs de la classe moyenne, pouvait interpréter leurs attentes et exprimer leurs opinions ».
wiki_2888	8	Coolidge est par la suite critiqué pour sa politique de laissez-faire qui aurait été une des causes de la Grande Dépression.
wiki_2888	9	Son héritage est réévalué sous l'administration de Ronald Reagan, mais les appréciations finales sur son mandat restent partagées entre ceux qui approuvent sa réduction des programmes fédéraux et ceux qui considèrent que l'État devrait être plus impliqué dans le contrôle et la réglementation de l'économie.
wiki_28886	1	Le canal du Mozambique ou canal de Mozambique est un bras de mer de l'océan Indien séparant l'île de Madagascar du reste de l'Afrique, et spécifiquement du Mozambique.
wiki_28886	2	Le canal mesure environ 1 700 km de long, 419 km de large en son point le plus étroit et atteint la profondeur de 4 300 m à son point le plus profond, situé dans le Sud du détroit et à environ 360 km à l'ouest-sud-ouest des côtes les plus proches de Madagascar.
wiki_28886	3	Il est parcouru par un courant tempéré orienté vers le sud qui rejoint le courant des Aiguilles à l'est de la côte sud-africaine.
wiki_29191	1	Le mercredi des Cendres (en latin Dies cinerum, « Jour des cendres ») est un jour de pénitence qui marque le début du Carême dans le christianisme.
wiki_29191	2	Cette fête mobile a lieu 47 jours avant Pâques en comput ancien.
wiki_29191	3	La veille du mercredi des Cendres, le Mardi gras, est le dernier jour « gras » avant le carême, qui va durer 40 jours.
wiki_29191	4	Il se fête au plus tôt le 4 février, au plus tard le 10 mars.
wiki_29191	5	Pour les Églises d'Orient, c'est le Lundi pur qui marque l'entrée en carême, deux jours avant le mercredi des Cendres, soit 48 jours avant la fête de Pâques.
wiki_29367	1	Tweenies est une émission de télévision britannique en 390 épisodes de vingt minutes diffusée 6 septembre 1999 au 25 juillet 2002 sur BBC One.
wiki_29367	2	Elle met en scène des personnages de différentes couleurs.
wiki_29367	3	En France, l'émission est diffusée à partir du 2 juillet 2000 sur TF1 dans l'émission TF!
wiki_29367	4	Jeunesse ainsi que sur Playhouse Disney, et au Québec à partir du 3 septembre 2001 à la Télévision de Radio-Canada.
wiki_29367	5	Elle reste inédite dans les autres pays francophones.
wiki_29443	1	Myspace est un site web de réseautage social fondé aux États-Unis en août 2003, qui met gratuitement à disposition de ses membres enregistrés un espace web personnalisé, permettant de présenter diverses informations personnelles et d'y faire un blog.
wiki_29443	2	Il héberge notamment de nombreuses pages internet de groupes de musique et de DJ qui y entreposent et présentent leurs compositions musicales.
wiki_29443	3	Le site possède aussi un système de messagerie et permet par ailleurs d'envoyer ses photos.
wiki_29548	1	La Haute-Autriche (en allemand : Oberösterreich, prononcé : [ˈoːbɐˌʔøːstɐʁaɪ̯ç]) est l'un des neuf États fédérés ou Länder d'Autriche.
wiki_29548	2	Sa capitale est la ville de Linz.
wiki_29548	3	La Haute-Autriche possède des frontières communes avec l'Allemagne et la Tchéquie ;
wiki_29548	4	elle a aussi des frontières internes avec la Basse-Autriche, la Styrie et le Land de Salzbourg.
wiki_29548	5	La Haute-Autriche s'étend sur 12 127 km2, ce qui en fait le 3e land autrichien le plus vaste après la Basse-Autriche et la Styrie, et compte 1,3 million d'habitants ce qui en fait le 3e le plus peuplé après Vienne et la Basse-Autriche.
wiki_29548	6	C'est le land le plus industrialisé du pays.
wiki_29548	7	Depuis 2017, il a pour gouverneur Thomas Stelzer.
wiki_29745	1	La verste (en russe : верста, versta) est une ancienne mesure de longueur utilisée en Russie, valant (à partir du XVIIIe siècle) 500 sagènes ;
wiki_29745	2	elle était le pendant du kilomètre.
wiki_29745	3	Avec l'oukase de Nicolas Ier du 11 octobre 1835, qui fixe la longueur de la sagène à 7 pied anglais, cela donne, en considérant un pied anglais comme étant égal à 30,48 cm, exactement 1066, 8 mètres.
wiki_29745	4	Il convient cependant d'observer ici que cette valeur du pied anglais, de 30,48 cm, n'a été fixée qu'en 1959, valant encore auparavant 1/3 de 0,9143969 m, soit environ 30,4798966667 cm ; ainsi, en considérant cette ancienne valeur du pied anglais, cela donne plutôt, comme valeur de la verste, 1066,796 383 333 mètres.
wiki_29745	5	On notera par ailleurs que le Dictionnaire encyclopédique Brockhaus et Efron —Энциклопедический словарь Брокгауза и Ефрона —, publié à Leipzig et à Saint-Pétersbourg, édition 1892, tome 6, pages 51 et 52, indique encore une valeur légèrement inférieure pour la verste : 1066,781 mètres (ce qui équivaudrait à une valeur d'environ 30,479 457 142 857 cm pour le pied anglais).
